,date,agenda,speechnumber,speaker,party,party.facts.id,chair,terms,parliament,iso3country,speech_id,sentence_nr,sentences,vader_neg,vader_neu,vader_pos,vader_compound,txtblob_polarity,txtblob_subjectivity,flair,speech_id.1,ners,entities,ORG,NORP,GPE,PERSON,PM,BJ,TM,BJ_PM,TM_PM,month_year,TM_BJ_01
230,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],135,Jeremy Hunt,Con,1567,False,50,UK-HouseOfCommons,GBR,20180904000135,1,Labour can be incredibly proud that Clement Attlee was responsible for setting up NATO in 1949.,0.0,0.711,0.289,0.6901,0.5,0.775,0.9913,20180904000135,"['PERSON', 'ORG', 'DATE']","['Clement Attlee', 'NATO', '1949']",True,False,False,True,0,0,0,0,0,2018-09,
231,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],135,Jeremy Hunt,Con,1567,False,50,UK-HouseOfCommons,GBR,20180904000135,2,NATO has been supported by every single Labour leader since then-except the current one.,0.0,0.85,0.15,0.3182,-0.0357142857142857,0.307142857142857,0.8905,20180904000135,"['ORG', 'ORG']","['NATO', 'Labour']",True,False,False,False,0,0,0,0,0,2018-09,
232,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],135,Jeremy Hunt,Con,1567,False,50,UK-HouseOfCommons,GBR,20180904000135,3,It would be interesting to know whether the current shadow Foreign Secretary supports the current Labour leader or his predecessors.,0.0,0.776,0.224,0.6369,0.09375,0.35625,-0.7354,20180904000135,['ORG'],['Labour'],True,False,False,False,0,0,0,0,0,2018-09,
233,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],137,Jeremy Hunt,Con,1567,False,37,UK-HouseOfCommons,GBR,20180904000137,1,"I absolutely give the Lady those assurances, because it is vital not just for the Rohingya people but for people everywhere that countries with values such as ours take a firm stand when there is genocide.",0.0,0.819,0.181,0.705,0.025,0.55,0.9899,20180904000137,['PERSON'],['Rohingya'],False,False,False,True,0,0,0,0,0,2018-09,
234,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],138,Maggie Throup,Con,1567,False,53,UK-HouseOfCommons,GBR,20180904000138,1,I welcome my right Friend's recent comments about the need for further sanctions on Russia following the Salisbury attacks.,0.132,0.731,0.137,0.0258,0.217142857142857,0.457142857142857,0.8227,20180904000138,"['PERSON', 'GPE', 'GPE']","['Friend', 'Russia', 'Salisbury']",False,False,True,True,0,0,0,0,0,2018-09,
235,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],138,Maggie Throup,Con,1567,False,53,UK-HouseOfCommons,GBR,20180904000138,2,"Will he update the House on the progress that has been made on taking the case to the EU and its members and, indeed, to other trading partners, such as our Commonwealth friends?",0.0,0.84,0.16,0.7096,-0.0625,0.4375,0.8268,20180904000138,"['ORG', 'ORG', 'ORG']","['House', 'EU', 'Commonwealth']",True,False,False,False,0,0,0,0,0,2018-09,
236,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],139,Jeremy Hunt,Con,1567,False,63,UK-HouseOfCommons,GBR,20180904000139,1,I am very happy to do that.,0.0,0.556,0.444,0.6115,1.0,1.0,0.9952,20180904000139,[],[],False,False,False,False,0,0,0,0,0,2018-09,
237,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],139,Jeremy Hunt,Con,1567,False,63,UK-HouseOfCommons,GBR,20180904000139,2,"It is extremely important that there is a clear red line: the use of chemical weapons, of which nerve agents are one, is totally unacceptable.",0.201,0.648,0.152,-0.3612,0.125,0.533333333333333,0.9661,20180904000139,[],[],False,False,False,False,0,0,0,0,0,2018-09,
238,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],139,Jeremy Hunt,Con,1567,False,63,UK-HouseOfCommons,GBR,20180904000139,3,The price will always be too high.,0.0,1.0,0.0,0.0,0.16,0.54,-0.9834,20180904000139,[],[],False,False,False,False,0,0,0,0,0,2018-09,
239,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],139,Jeremy Hunt,Con,1567,False,63,UK-HouseOfCommons,GBR,20180904000139,4,"The EU has already agreed to a chemical weapons sanctions regime, and we will press it to implement that regime as soon as possible.",0.112,0.808,0.081,-0.2023,0.0,1.0,-0.7138,20180904000139,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
240,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],141,Jeremy Hunt,Con,1567,False,46,UK-HouseOfCommons,GBR,20180904000141,1,I do agree with the Lady.,0.0,0.615,0.385,0.3612,0.0,0.0,0.9168,20180904000141,['PERSON'],['Lady'],False,False,False,True,0,0,0,0,0,2018-09,
241,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],141,Jeremy Hunt,Con,1567,False,46,UK-HouseOfCommons,GBR,20180904000141,2,"A referral to the International Criminal Court would need Security Council consensus, and we need to discuss with our Security Council colleagues whether that is achievable.",0.108,0.667,0.225,0.4019,-0.2,0.275,0.8988,20180904000141,"['ORG', 'ORG', 'ORG']","['the International Criminal Court', 'Security Council', 'Security Council']",True,False,False,False,0,0,0,0,0,2018-09,
242,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],141,Jeremy Hunt,Con,1567,False,46,UK-HouseOfCommons,GBR,20180904000141,3,We will not stop making sure that justice is done in this situation.,0.114,0.58,0.307,0.5149,0.5,0.888888888888889,0.8774,20180904000141,[],[],False,False,False,False,0,0,0,0,0,2018-09,
243,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],142,Tom Pursglove,Con,1567,False,27,UK-HouseOfCommons,GBR,20180904000142,1,"As we prepare to leave the European Union, what steps is my right Friend taking to strengthen our diplomatic ties with Commonwealth countries around the world?",0.04,0.774,0.185,0.6486,0.142857142857143,0.267857142857143,0.9968,20180904000142,"['ORG', 'ORG']","['the European Union', 'Commonwealth']",True,False,False,False,0,0,0,0,0,2018-09,
244,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],143,Alan Duncan,Con,1567,False,69,UK-HouseOfCommons,GBR,20180904000143,1,My right Friend the Foreign Secretary has spent much of the summer travelling across Europe and meeting his European counterparts.,0.0,0.856,0.144,0.4939,0.0521428571428571,0.192142857142857,0.9994,20180904000143,"['LOC', 'NORP']","['Europe', 'European']",False,True,False,False,0,0,0,0,0,2018-09,
245,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],143,Alan Duncan,Con,1567,False,69,UK-HouseOfCommons,GBR,20180904000143,2,"Through EU membership, the UK is part of around 40 international agreements covering 70 countries.",0.0,0.87,0.13,0.2732,0.0,0.0,0.9877,20180904000143,"['ORG', 'GPE', 'CARDINAL']","['EU', 'UK', '70']",True,False,True,False,0,0,0,0,0,2018-09,
246,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],143,Alan Duncan,Con,1567,False,69,UK-HouseOfCommons,GBR,20180904000143,3,We are committed to ensuring continuity for existing EU trade agreements as we leave the European Union and to building up the closest trade agreements that we can with countries in the Commonwealth.,0.032,0.745,0.223,0.7351,0.0,0.0,0.999,20180904000143,"['ORG', 'ORG', 'ORG']","['EU', 'the European Union', 'Commonwealth']",True,False,False,False,0,0,0,0,0,2018-09,
247,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],145,Alan Duncan,Con,1567,False,49,UK-HouseOfCommons,GBR,20180904000145,1,I hope to make the Lady's comments of even greater value by saying that I will have such conversations and that I will put in calls to Colombia.,0.0,0.738,0.262,0.7783,0.25,0.5,-0.6024,20180904000145,"['PERSON', 'GPE']","['Lady', 'Colombia']",False,False,True,True,0,0,0,0,0,2018-09,
248,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],145,Alan Duncan,Con,1567,False,49,UK-HouseOfCommons,GBR,20180904000145,2,"I know that our mission in Colombia, in Bogota, is always doing its best to make representations of this sort.",0.0,0.811,0.189,0.6369,1.0,0.3,0.9751,20180904000145,"['GPE', 'GPE']","['Colombia', 'Bogota']",False,False,True,False,0,0,0,0,0,2018-09,
249,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],146,Henry Smith,Con,1567,False,39,UK-HouseOfCommons,GBR,20180904000146,1,I congratulate my right Friend on his appointment as Foreign Secretary two months ago.,0.0,0.632,0.368,0.7506,0.0803571428571428,0.330357142857143,0.9943,20180904000146,['DATE'],['two months ago'],False,False,False,False,0,0,0,0,0,2018-09,
250,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],146,Henry Smith,Con,1567,False,39,UK-HouseOfCommons,GBR,20180904000146,2,"I would be grateful if he committed to reviewing the resettlement of the Chagos islands, the British Indian Ocean Territory, by the native islanders.",0.0,0.805,0.195,0.6249,0.0,0.0,0.5445,20180904000146,"['LOC', 'LOC']","['Chagos', 'the British Indian Ocean Territory']",False,False,False,False,0,0,0,0,0,2018-09,
251,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],147,Alan Duncan,Con,1567,False,71,UK-HouseOfCommons,GBR,20180904000147,1,As my Friend appreciates we do have a long-standing policy on this issue and we do not recognise the sovereignty claim of the Republic of Mauritius over Chagos archipelago.,0.0,0.8,0.2,0.7579,0.0,0.0,0.9603,20180904000147,"['GPE', 'LOC']","['the Republic of Mauritius', 'Chagos']",False,False,True,False,0,0,0,0,0,2018-09,
252,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],147,Alan Duncan,Con,1567,False,71,UK-HouseOfCommons,GBR,20180904000147,2,We very much regret that Mauritius is taking its case to the International Court of Justice.,0.15,0.684,0.166,0.0828,0.13,0.13,-0.9973,20180904000147,['ORG'],['the International Court of Justice'],True,False,False,False,0,0,0,0,0,2018-09,
253,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],147,Alan Duncan,Con,1567,False,71,UK-HouseOfCommons,GBR,20180904000147,3,"That case started yesterday, so it would be more appropriate for us to wait until the outcome of any judgment, which should conclude this week.",0.0,1.0,0.0,0.0,0.5,0.5,-0.9935,20180904000147,"['DATE', 'DATE']","['yesterday', 'this week']",False,False,False,False,0,0,0,0,0,2018-09,
254,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],149,Alistair Burt,Con,1567,False,95,UK-HouseOfCommons,GBR,20180904000149,1,"This is some distance from the middle east, but in the absence of my right Friend the Minister for Asia and the Pacific, I will say that I am aware that we have been engaged in supporting British citizens and in offering support to the Government of India where necessary.",0.0,0.743,0.257,0.9455,0.110459183673469,0.290816326530612,0.9897,20180904000149,"['LOC', 'LOC', 'NORP', 'ORG']","['the middle east', 'Asia', 'British', 'the Government of India']",True,True,False,False,0,0,0,0,0,2018-09,
255,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],149,Alistair Burt,Con,1567,False,95,UK-HouseOfCommons,GBR,20180904000149,2,"The Government are very self-sufficient, as they have dealt with similar issues before, but we have said that, should there be things they need, we will help.",0.0,0.88,0.12,0.5499,0.1,0.35,0.9331,20180904000149,[],[],False,False,False,False,0,0,0,0,0,2018-09,
256,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],149,Alistair Burt,Con,1567,False,95,UK-HouseOfCommons,GBR,20180904000149,3,"As always, our FCO team has been touch through its consular service with those who seek support.",0.0,0.856,0.144,0.4019,0.0,0.0,0.9967,20180904000149,['ORG'],['FCO'],True,False,False,False,0,0,0,0,0,2018-09,
257,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],150,Rebecca Pow,Con,1567,False,78,UK-HouseOfCommons,GBR,20180904000150,1,"I am proud that the UK has taken a global lead on tackling plastics in our oceans and the terrible pollution that it causes, including, of course, the ban on microbeads and microplastics.",0.177,0.741,0.082,-0.5574,-0.0666666666666666,0.666666666666667,0.9819,20180904000150,['GPE'],['UK'],False,False,True,False,0,0,0,0,0,2018-09,
258,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],150,Rebecca Pow,Con,1567,False,78,UK-HouseOfCommons,GBR,20180904000150,2,"None the less, more must be done.",0.0,1.0,0.0,0.0,0.166666666666667,0.283333333333333,0.556,20180904000150,[],[],False,False,False,False,0,0,0,0,0,2018-09,
259,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],150,Rebecca Pow,Con,1567,False,78,UK-HouseOfCommons,GBR,20180904000150,3,"Does my right Friend agree that we should continue to talk with other nations, so that they follow our example, and that we bring in the cause of microfibres as well, which are causing devastating pollution, too?",0.095,0.732,0.173,0.3612,-0.279761904761905,0.636904761904762,-0.9845,20180904000150,[],[],False,False,False,False,0,0,0,0,0,2018-09,
260,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],151,Alan Duncan,Con,1567,False,52,UK-HouseOfCommons,GBR,20180904000151,1,"At the Commonwealth meeting, the Prime Minister launched the UK-Vanuatu-led Commonwealth Clean Oceans Alliance, which sees countries across the Commonwealth join forces in the fight against plastic, including a ban on microbeads.",0.161,0.674,0.166,-0.2023,0.366666666666667,0.7,0.941,20180904000151,"['ORG', 'GPE', 'GPE', 'ORG', 'ORG']","['Commonwealth', 'UK', 'Vanuatu', 'Commonwealth Clean Oceans Alliance', 'Commonwealth']",True,False,True,False,1,0,0,0,1,2018-09,May
261,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],151,Alan Duncan,Con,1567,False,52,UK-HouseOfCommons,GBR,20180904000151,2,I shall take further steps after these questions to investigate further the extent to which it also might include microfibres.,0.0,1.0,0.0,0.0,0.0,0.5,0.9395,20180904000151,[],[],False,False,False,False,0,0,0,0,0,2018-09,
262,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],153,Harriett Baldwin,Con,1567,False,42,UK-HouseOfCommons,GBR,20180904000153,1,I can confirm that we have announced this year that we are reopening an embassy in Lesotho.,0.0,1.0,0.0,0.0,0.0,0.0,0.7259,20180904000153,"['DATE', 'GPE']","['this year', 'Lesotho']",False,False,True,False,0,0,0,0,0,2018-09,
263,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],153,Harriett Baldwin,Con,1567,False,42,UK-HouseOfCommons,GBR,20180904000153,2,"I thank the Gentleman for drawing this case to my attention, and I will certainly follow up by writing to him about the matter.",0.0,0.76,0.24,0.6124,0.214285714285714,0.571428571428571,0.9772,20180904000153,[],[],False,False,False,False,0,0,0,0,0,2018-09,
264,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],154,Scott Mann,Con,1567,False,56,UK-HouseOfCommons,GBR,20180904000154,1,Will the Minister join me in congratulating Lewis Pugh on his recent swim across the English channel?,0.0,0.879,0.121,0.296,0.0,0.125,0.982,20180904000154,"['PERSON', 'NORP']","['Lewis Pugh', 'English']",False,True,False,True,0,0,0,0,0,2018-09,
265,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],154,Scott Mann,Con,1567,False,56,UK-HouseOfCommons,GBR,20180904000154,2,It was a fantastic achievement.,0.0,0.455,0.545,0.5574,0.4,0.9,0.9946,20180904000154,[],[],False,False,False,False,0,0,0,0,0,2018-09,
266,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],154,Scott Mann,Con,1567,False,56,UK-HouseOfCommons,GBR,20180904000154,3,"Along with 285 Members of Parliament, Lewis is championing the cause of the Great British Ocean Coalition.",0.0,0.685,0.315,0.7845,0.4,0.375,0.9902,20180904000154,"['CARDINAL', 'ORG', 'PERSON', 'EVENT']","['285', 'Parliament', 'Lewis', 'the Great British Ocean Coalition']",True,False,False,True,0,0,0,0,0,2018-09,
267,2018-09-04,Topical Questions [Oral Answers to Questions > Foreign and Commonwealth Office],154,Scott Mann,Con,1567,False,56,UK-HouseOfCommons,GBR,20180904000154,4,May I ask what progress is being made on marine conservation areas around the South Sandwich islands?,0.0,0.843,0.157,0.4215,0.0,0.0,0.8892,20180904000154,['GPE'],['South Sandwich'],False,False,True,False,0,0,0,0,0,2018-09,
